d,a,e
6.749999999999962697e+00,2.500000000000000000e+01,-4.371703543763340605e+01
6.749999999999962697e+00,3.000000000000000000e+01,-4.371703543760823152e+01
6.749999999999962697e+00,3.500000000000000000e+01,-4.371703543762884436e+01
6.749999999999962697e+00,4.000000000000000000e+01,-4.371703543771177181e+01
6.749999999999962697e+00,4.500000000000000000e+01,-4.371703543787364765e+01
6.749999999999962697e+00,5.000000000000000000e+01,-4.371703543812175496e+01
6.749999999999962697e+00,5.500000000000000000e+01,-4.371703543846813744e+01
6.749999999999962697e+00,6.000000000000000000e+01,-4.371703543891970867e+01
6.749999999999962697e+00,6.500000000000000000e+01,-4.371703543947818105e+01
6.749999999999962697e+00,7.000000000000000000e+01,-4.371703544015400666e+01
6.749999999999962697e+00,7.500000000000000000e+01,-4.371703544098410532e+01
6.749999999999962697e+00,8.000000000000000000e+01,-4.371703544229228555e+01
6.749999999999962697e+00,8.500000000000000000e+01,-4.371703544572989131e+01
6.749999999999962697e+00,9.000000000000000000e+01,-4.371703545816063752e+01
6.749999999999962697e+00,9.500000000000000000e+01,-4.371703550366630253e+01
6.749999999999962697e+00,1.000000000000000000e+02,-4.371703565349617548e+01
6.749999999999962697e+00,1.050000000000000000e+02,-4.371703607866015062e+01
6.749999999999962697e+00,1.100000000000000000e+02,-4.371703707649911763e+01
6.749999999999962697e+00,1.150000000000000000e+02,-4.371703887221509177e+01
6.749999999999962697e+00,1.200000000000000000e+02,-4.371704084317472905e+01
6.749999999999962697e+00,1.250000000000000000e+02,-4.371703993594809390e+01
6.759999999999962483e+00,0.000000000000000000e+00,-4.371703537732199152e+01
6.759999999999962483e+00,5.000000000000000000e+00,-4.371703537730668643e+01
6.759999999999962483e+00,1.000000000000000000e+01,-4.371703537726617128e+01
6.759999999999962483e+00,1.500000000000000000e+01,-4.371703537720611621e+01
6.759999999999962483e+00,2.000000000000000000e+01,-4.371703537714068943e+01
6.759999999999962483e+00,2.500000000000000000e+01,-4.371703537708825138e+01
6.759999999999962483e+00,3.000000000000000000e+01,-4.371703537706110154e+01
6.759999999999962483e+00,3.500000000000000000e+01,-4.371703537707987408e+01
6.759999999999962483e+00,4.000000000000000000e+01,-4.371703537715882248e+01
6.759999999999962483e+00,4.500000000000000000e+01,-4.371703537731146127e+01
6.759999999999962483e+00,5.000000000000000000e+01,-4.371703537754726199e+01
6.759999999999962483e+00,5.500000000000000000e+01,-4.371703537787561800e+01
6.759999999999962483e+00,6.000000000000000000e+01,-4.371703537830427422e+01
6.759999999999962483e+00,6.500000000000000000e+01,-4.371703537883926316e+01
6.759999999999962483e+00,7.000000000000000000e+01,-4.371703537948432938e+01
6.759999999999962483e+00,7.500000000000000000e+01,-4.371703538028437919e+01
6.759999999999962483e+00,8.000000000000000000e+01,-4.371703538154161350e+01
6.759999999999962483e+00,8.500000000000000000e+01,-4.371703538484593565e+01
6.759999999999962483e+00,9.000000000000000000e+01,-4.371703539681405459e+01
6.759999999999962483e+00,9.500000000000000000e+01,-4.371703544082913595e+01
6.759999999999962483e+00,1.000000000000000000e+02,-4.371703558655725885e+01
6.759999999999962483e+00,1.050000000000000000e+02,-4.371703600261268718e+01
6.759999999999962483e+00,1.100000000000000000e+02,-4.371703698578188835e+01
6.759999999999962483e+00,1.150000000000000000e+02,-4.371703877033978358e+01
6.759999999999962483e+00,1.200000000000000000e+02,-4.371704076233137926e+01
6.759999999999962483e+00,1.250000000000000000e+02,-4.371703996137158299e+01
6.769999999999962270e+00,0.000000000000000000e+00,-4.371703531493207606e+01
6.769999999999962270e+00,5.000000000000000000e+00,-4.371703531491851891e+01
6.769999999999962270e+00,1.000000000000000000e+01,-4.371703531487822403e+01
6.769999999999962270e+00,1.500000000000000000e+01,-4.371703531482165772e+01
6.769999999999962270e+00,2.000000000000000000e+01,-4.371703531475861837e+01
6.769999999999962270e+00,2.500000000000000000e+01,-4.371703531470689086e+01
6.769999999999962270e+00,3.000000000000000000e+01,-4.371703531468183712e+01
6.769999999999962270e+00,3.500000000000000000e+01,-4.371703531469739801e+01
6.769999999999962270e+00,4.000000000000000000e+01,-4.371703531477333371e+01
6.769999999999962270e+00,4.500000000000000000e+01,-4.371703531491485251e+01
6.769999999999962270e+00,5.000000000000000000e+01,-4.371703531513899321e+01
6.769999999999962270e+00,5.500000000000000000e+01,-4.371703531545003329e+01
6.769999999999962270e+00,6.000000000000000000e+01,-4.371703531586004488e+01
6.769999999999962270e+00,6.500000000000000000e+01,-4.371703531636738660e+01
6.769999999999962270e+00,7.000000000000000000e+01,-4.371703531698614142e+01
6.769999999999962270e+00,7.500000000000000000e+01,-4.371703531775460760e+01
6.769999999999962270e+00,8.000000000000000000e+01,-4.371703531896577033e+01
6.769999999999962270e+00,8.500000000000000000e+01,-4.371703532213707888e+01
6.769999999999962270e+00,9.000000000000000000e+01,-4.371703533366229522e+01
6.769999999999962270e+00,9.500000000000000000e+01,-4.371703537623227476e+01
6.769999999999962270e+00,1.000000000000000000e+02,-4.371703551794955445e+01
6.769999999999962270e+00,1.050000000000000000e+02,-4.371703592503290281e+01
6.769999999999962270e+00,1.100000000000000000e+02,-4.371703689358459854e+01
6.769999999999962270e+00,1.150000000000000000e+02,-4.371703866664539362e+01
6.769999999999962270e+00,1.200000000000000000e+02,-4.371704067856846621e+01
6.769999999999962270e+00,1.250000000000000000e+02,-4.371703998167723881e+01
6.779999999999962057e+00,0.000000000000000000e+00,-4.371703525077455765e+01
6.779999999999962057e+00,5.000000000000000000e+00,-4.371703525076069496e+01
6.779999999999962057e+00,1.000000000000000000e+01,-4.371703525072227592e+01
6.779999999999962057e+00,1.500000000000000000e+01,-4.371703525066877205e+01
6.779999999999962057e+00,2.000000000000000000e+01,-4.371703525060897277e+01
6.779999999999962057e+00,2.500000000000000000e+01,-4.371703525055762896e+01
6.779999999999962057e+00,3.000000000000000000e+01,-4.371703525053290207e+01
6.779999999999962057e+00,3.500000000000000000e+01,-4.371703525054960693e+01
6.779999999999962057e+00,4.000000000000000000e+01,-4.371703525061796825e+01
6.779999999999962057e+00,4.500000000000000000e+01,-4.371703525075117369e+01
6.779999999999962057e+00,5.000000000000000000e+01,-4.371703525096337017e+01
6.779999999999962057e+00,5.500000000000000000e+01,-4.371703525126019230e+01
6.779999999999962057e+00,6.000000000000000000e+01,-4.371703525164657833e+01
6.779999999999962057e+00,6.500000000000000000e+01,-4.371703525213486330e+01
6.779999999999962057e+00,7.000000000000000000e+01,-4.371703525272582880e+01
6.779999999999962057e+00,7.500000000000000000e+01,-4.371703525346528352e+01
6.779999999999962057e+00,8.000000000000000000e+01,-4.371703525462852724e+01
6.779999999999962057e+00,8.500000000000000000e+01,-4.371703525767677689e+01
6.779999999999962057e+00,9.000000000000000000e+01,-4.371703526877060852e+01
6.779999999999962057e+00,9.500000000000000000e+01,-4.371703530993532638e+01
6.779999999999962057e+00,1.000000000000000000e+02,-4.371703544773768613e+01
6.779999999999962057e+00,1.050000000000000000e+02,-4.371703584598425607e+01
6.779999999999962057e+00,1.100000000000000000e+02,-4.371703679997672509e+01
6.779999999999962057e+00,1.150000000000000000e+02,-4.371703856121104081e+01
6.779999999999962057e+00,1.200000000000000000e+02,-4.371704059198621906e+01
6.779999999999962057e+00,1.250000000000000000e+02,-4.371703999699485621e+01
6.789999999999961844e+00,0.000000000000000000e+00,-4.371703518491256091e+01
6.789999999999961844e+00,5.000000000000000000e+00,-4.371703518490078721e+01
6.789999999999961844e+00,1.000000000000000000e+01,-4.371703518486485507e+01
6.789999999999961844e+00,1.500000000000000000e+01,-4.371703518481200490e+01
6.789999999999961844e+00,2.000000000000000000e+01,-4.371703518475621308e+01
6.789999999999961844e+00,2.500000000000000000e+01,-4.371703518470670247e+01
6.789999999999961844e+00,3.000000000000000000e+01,-4.371703518468136451e+01
6.789999999999961844e+00,3.500000000000000000e+01,-4.371703518469489325e+01
6.789999999999961844e+00,4.000000000000000000e+01,-4.371703518475959527e+01
6.789999999999961844e+00,4.500000000000000000e+01,-4.371703518488756401e+01
6.789999999999961844e+00,5.000000000000000000e+01,-4.371703518508693520e+01
6.789999999999961844e+00,5.500000000000000000e+01,-4.371703518536774880e+01
6.789999999999961844e+00,6.000000000000000000e+01,-4.371703518573606573e+01
6.789999999999961844e+00,6.500000000000000000e+01,-4.371703518620045514e+01
6.789999999999961844e+00,7.000000000000000000e+01,-4.371703518676825695e+01
6.789999999999961844e+00,7.500000000000000000e+01,-4.371703518747745676e+01
6.789999999999961844e+00,8.000000000000000000e+01,-4.371703518859725079e+01
6.789999999999961844e+00,8.500000000000000000e+01,-4.371703519152501372e+01
6.789999999999961844e+00,9.000000000000000000e+01,-4.371703520220482631e+01
6.789999999999961844e+00,9.500000000000000000e+01,-4.371703524200827928e+01
6.789999999999961844e+00,1.000000000000000000e+02,-4.371703537598160949e+01
6.789999999999961844e+00,1.050000000000000000e+02,-4.371703576552619808e+01
6.789999999999961844e+00,1.100000000000000000e+02,-4.371703670502480321e+01
6.789999999999961844e+00,1.150000000000000000e+02,-4.371703845412108080e+01
6.789999999999961844e+00,1.200000000000000000e+02,-4.371704050118496809e+01
6.789999999999961844e+00,1.250000000000000000e+02,-4.371704000744535534e+01
6.799999999999961631e+00,0.000000000000000000e+00,-4.371703511741529979e+01
6.799999999999961631e+00,5.000000000000000000e+00,-4.371703511740370374e+01
6.799999999999961631e+00,1.000000000000000000e+01,-4.371703511736810555e+01
6.799999999999961631e+00,1.500000000000000000e+01,-4.371703511731697489e+01
6.799999999999961631e+00,2.000000000000000000e+01,-4.371703511726402525e+01
6.799999999999961631e+00,2.500000000000000000e+01,-4.371703511721710811e+01
6.799999999999961631e+00,3.000000000000000000e+01,-4.371703511719350388e+01
6.799999999999961631e+00,3.500000000000000000e+01,-4.371703511720468782e+01
6.799999999999961631e+00,4.000000000000000000e+01,-4.371703511726725822e+01
6.799999999999961631e+00,4.500000000000000000e+01,-4.371703511738489567e+01
6.799999999999961631e+00,5.000000000000000000e+01,-4.371703511757412741e+01
6.799999999999961631e+00,5.500000000000000000e+01,-4.371703511784038199e+01
6.799999999999961631e+00,6.000000000000000000e+01,-4.371703511819087851e+01
6.799999999999961631e+00,6.500000000000000000e+01,-4.371703511863300662e+01
6.799999999999961631e+00,7.000000000000000000e+01,-4.371703511917613838e+01
6.799999999999961631e+00,7.500000000000000000e+01,-4.371703511985745649e+01
6.799999999999961631e+00,8.000000000000000000e+01,-4.371703512093616695e+01
6.799999999999961631e+00,8.500000000000000000e+01,-4.371703512375032119e+01
6.799999999999961631e+00,9.000000000000000000e+01,-4.371703513402889030e+01
6.799999999999961631e+00,9.500000000000000000e+01,-4.371703517250945481e+01
6.799999999999961631e+00,1.000000000000000000e+02,-4.371703530274382388e+01
6.799999999999961631e+00,1.050000000000000000e+02,-4.371703568372088000e+01
6.799999999999961631e+00,1.100000000000000000e+02,-4.371703660879340703e+01
6.799999999999961631e+00,1.150000000000000000e+02,-4.371703834545272116e+01
6.799999999999961631e+00,1.200000000000000000e+02,-4.371704040932186075e+01
6.799999999999961631e+00,1.250000000000000000e+02,-4.371704001315773525e+01
6.809999999999961418e+00,0.000000000000000000e+00,-4.371703504834210463e+01
6.809999999999961418e+00,5.000000000000000000e+00,-4.371703504832983356e+01
6.809999999999961418e+00,1.000000000000000000e+01,-4.371703504829648068e+01
6.809999999999961418e+00,1.500000000000000000e+01,-4.371703504824930064e+01
6.809999999999961418e+00,2.000000000000000000e+01,-4.371703504819659258e+01
6.809999999999961418e+00,2.500000000000000000e+01,-4.371703504815183550e+01
6.809999999999961418e+00,3.000000000000000000e+01,-4.371703504812720098e+01
6.809999999999961418e+00,3.500000000000000000e+01,-4.371703504813912389e+01
6.809999999999961418e+00,4.000000000000000000e+01,-4.371703504819594599e+01
6.809999999999961418e+00,4.500000000000000000e+01,-4.371703504831015152e+01
6.809999999999961418e+00,5.000000000000000000e+01,-4.371703504848873933e+01
6.809999999999961418e+00,5.500000000000000000e+01,-4.371703504874049884e+01
6.809999999999961418e+00,6.000000000000000000e+01,-4.371703504907141991e+01
6.809999999999961418e+00,6.500000000000000000e+01,-4.371703504949467600e+01
6.809999999999961418e+00,7.000000000000000000e+01,-4.371703505001468670e+01
6.809999999999961418e+00,7.500000000000000000e+01,-4.371703505067196716e+01
6.809999999999961418e+00,8.000000000000000000e+01,-4.371703505170722082e+01
6.809999999999961418e+00,8.500000000000000000e+01,-4.371703505441146831e+01
6.809999999999961418e+00,9.000000000000000000e+01,-4.371703506430599617e+01
6.809999999999961418e+00,9.500000000000000000e+01,-4.371703510150280181e+01
6.809999999999961418e+00,1.000000000000000000e+02,-4.371703522808491016e+01
6.809999999999961418e+00,1.050000000000000000e+02,-4.371703560062879745e+01
6.809999999999961418e+00,1.100000000000000000e+02,-4.371703651135071311e+01
6.809999999999961418e+00,1.150000000000000000e+02,-4.371703823528331867e+01
6.809999999999961418e+00,1.200000000000000000e+02,-4.371704031492754439e+01
6.809999999999961418e+00,1.250000000000000000e+02,-4.371704001424554065e+01
6.819999999999961204e+00,0.000000000000000000e+00,-4.371703497775786929e+01
6.819999999999961204e+00,5.000000000000000000e+00,-4.371703497774638691e+01
6.819999999999961204e+00,1.000000000000000000e+01,-4.371703497771323299e+01
6.819999999999961204e+00,1.500000000000000000e+01,-4.371703497766665691e+01
6.819999999999961204e+00,2.000000000000000000e+01,-4.371703497761773605e+01
6.819999999999961204e+00,2.500000000000000000e+01,-4.371703497757523849e+01
6.819999999999961204e+00,3.000000000000000000e+01,-4.371703497755103740e+01
6.819999999999961204e+00,3.500000000000000000e+01,-4.371703497756069368e+01
6.819999999999961204e+00,4.000000000000000000e+01,-4.371703497761465940e+01
6.819999999999961204e+00,4.500000000000000000e+01,-4.371703497772089975e+01
6.819999999999961204e+00,5.000000000000000000e+01,-4.371703497789103210e+01
6.819999999999961204e+00,5.500000000000000000e+01,-4.371703497812821837e+01
6.819999999999961204e+00,6.000000000000000000e+01,-4.371703497844605124e+01
6.819999999999961204e+00,6.500000000000000000e+01,-4.371703497884672629e+01
6.819999999999961204e+00,7.000000000000000000e+01,-4.371703497934571203e+01
6.819999999999961204e+00,7.500000000000000000e+01,-4.371703497997618371e+01
6.819999999999961204e+00,8.000000000000000000e+01,-4.371703498097129170e+01
6.819999999999961204e+00,8.500000000000000000e+01,-4.371703498357180706e+01
6.819999999999961204e+00,9.000000000000000000e+01,-4.371703499309305130e+01
6.819999999999961204e+00,9.500000000000000000e+01,-4.371703502904669847e+01
6.819999999999961204e+00,1.000000000000000000e+02,-4.371703515206400681e+01
6.819999999999961204e+00,1.050000000000000000e+02,-4.371703551630640305e+01
6.819999999999961204e+00,1.100000000000000000e+02,-4.371703641275715313e+01
6.819999999999961204e+00,1.150000000000000000e+02,-4.371703812368726005e+01
6.819999999999961204e+00,1.200000000000000000e+02,-4.371704021809707541e+01
6.819999999999961204e+00,1.250000000000000000e+02,-4.371704001083452340e+01
6.829999999999960991e+00,0.000000000000000000e+00,-4.371703490571984219e+01
6.829999999999960991e+00,5.000000000000000000e+00,-4.371703490570894957e+01
6.829999999999960991e+00,1.000000000000000000e+01,-4.371703490567990968e+01
6.829999999999960991e+00,1.500000000000000000e+01,-4.371703490563406547e+01
6.829999999999960991e+00,2.000000000000000000e+01,-4.371703490558552119e+01
6.829999999999960991e+00,2.500000000000000000e+01,-4.371703490554476446e+01
6.829999999999960991e+00,3.000000000000000000e+01,-4.371703490552386029e+01
6.829999999999960991e+00,3.500000000000000000e+01,-4.371703490553260707e+01
6.829999999999960991e+00,4.000000000000000000e+01,-4.371703490558216743e+01
6.829999999999960991e+00,4.500000000000000000e+01,-4.371703490568469164e+01
6.829999999999960991e+00,5.000000000000000000e+01,-4.371703490584242502e+01
6.829999999999960991e+00,5.500000000000000000e+01,-4.371703490606732601e+01
